Country,Postal_Code,Pathway_Region
USA,10213,NYSTc_Mixed mild_4A
USA,10258,NYSTc_Mixed mild_4A
USA,10268,NYSTc_Mixed mild_4A
USA,10269,NYSTc_Mixed mild_4A
USA,10271,NYSTc_Mixed mild_4A
USA,10272,NYSTc_Mixed mild_4A
USA,10274,NYSTc_Mixed mild_4A
USA,10275,NYSTc_Mixed mild_4A
USA,10276,NYSTc_Mixed mild_4A
USA,10277,NYSTc_Mixed mild_4A
USA,10278,NYSTc_Mixed mild_4A
USA,10279,NYSTc_Mixed mild_4A
USA,10280,NYSTc_Mixed mild_4A
USA,10281,NYSTc_Mixed mild_4A
USA,10282,NYSTc_Mixed mild_4A
USA,10285,NYSTc_Mixed mild_4A
USA,10463,NYSTc_Mixed mild_4A
USA,10301,NYSTc_Mixed mild_4A
USA,10302,NYSTc_Mixed mild_4A
USA,10303,NYSTc_Mixed mild_4A
USA,10304,NYSTc_Mixed mild_4A
USA,10305,NYSTc_Mixed mild_4A
USA,10306,NYSTc_Mixed mild_4A
USA,10307,NYSTc_Mixed mild_4A
USA,10308,NYSTc_Mixed mild_4A
USA,10309,NYSTc_Mixed mild_4A
USA,10310,NYSTc_Mixed mild_4A
USA,10311,NYSTc_Mixed mild_4A
USA,10312,NYSTc_Mixed mild_4A
USA,10313,NYSTc_Mixed mild_4A
USA,10314,NYSTc_Mixed mild_4A
USA,10451,NYSTc_Mixed mild_4A
USA,10452,NYSTc_Mixed mild_4A
USA,10453,NYSTc_Mixed mild_4A
USA,10454,NYSTc_Mixed mild_4A
USA,10455,NYSTc_Mixed mild_4A
USA,10456,NYSTc_Mixed mild_4A
USA,10457,NYSTc_Mixed mild_4A
USA,10458,NYSTc_Mixed mild_4A
USA,10459,NYSTc_Mixed mild_4A
USA,10460,NYSTc_Mixed mild_4A
USA,10461,NYSTc_Mixed mild_4A
USA,10462,NYSTc_Mixed mild_4A
USA,10464,NYSTc_Mixed mild_4A
USA,10465,NYSTc_Mixed mild_4A
USA,10466,NYSTc_Mixed mild_4A
USA,10467,NYSTc_Mixed mild_4A
USA,10468,NYSTc_Mixed mild_4A
USA,10469,NYSTc_Mixed mild_4A
USA,10470,NYSTc_Mixed mild_4A
USA,10471,NYSTc_Mixed mild_4A
USA,10472,NYSTc_Mixed mild_4A
USA,10473,NYSTc_Mixed mild_4A
USA,10474,NYSTc_Mixed mild_4A
USA,10475,NYSTc_Mixed mild_4A
USA,10550,NYSTc_Mixed mild_4A
USA,10704,NYSTc_Mixed mild_4A
USA,10705,NYSTc_Mixed mild_4A
USA,10803,NYSTc_Mixed mild_4A
USA,10501,NYSTc_Mixed mild_4A
USA,10502,NYSTc_Mixed mild_4A
USA,10503,NYSTc_Mixed mild_4A
USA,10504,NYSTc_Mixed mild_4A
USA,10505,NYSTc_Mixed mild_4A
USA,10506,NYSTc_Mixed mild_4A
USA,10507,NYSTc_Mixed mild_4A
USA,10509,NYSTc_Mixed mild_4A
USA,10510,NYSTc_Mixed mild_4A
USA,10511,NYSTc_Mixed mild_4A
USA,10514,NYSTc_Mixed mild_4A
USA,10517,NYSTc_Mixed mild_4A
USA,10518,NYSTc_Mixed mild_4A
USA,10519,NYSTc_Mixed mild_4A
USA,10520,NYSTc_Mixed mild_4A
USA,10522,NYSTc_Mixed mild_4A
USA,10523,NYSTc_Mixed mild_4A
USA,10526,NYSTc_Mixed mild_4A
USA,10527,NYSTc_Mixed mild_4A
USA,10528,NYSTc_Mixed mild_4A
USA,10530,NYSTc_Mixed mild_4A
USA,10532,NYSTc_Mixed mild_4A
USA,10533,NYSTc_Mixed mild_4A
USA,10535,NYSTc_Mixed mild_4A
USA,10536,NYSTc_Mixed mild_4A
USA,10537,NYSTc_Mixed mild_4A
USA,10538,NYSTc_Mixed mild_4A
USA,10540,NYSTc_Mixed mild_4A
USA,10541,NYSTc_Mixed mild_4A
USA,10543,NYSTc_Mixed mild_4A
USA,10545,NYSTc_Mixed mild_4A
USA,10546,NYSTc_Mixed mild_4A
USA,10547,NYSTc_Mixed mild_4A
USA,10548,NYSTc_Mixed mild_4A
USA,10549,NYSTc_Mixed mild_4A
USA,10551,NYSTc_Mixed mild_4A
USA,10552,NYSTc_Mixed mild_4A
USA,10553,NYSTc_Mixed mild_4A
USA,10560,NYSTc_Mixed mild_4A
USA,10562,NYSTc_Mixed mild_4A
USA,10566,NYSTc_Mixed mild_4A
USA,10567,NYSTc_Mixed mild_4A
USA,10570,NYSTc_Mixed mild_4A
USA,10573,NYSTc_Mixed mild_4A
USA,10576,NYSTc_Mixed mild_4A
USA,10577,NYSTc_Mixed mild_4A
USA,10578,NYSTc_Mixed mild_4A
USA,10580,NYSTc_Mixed mild_4A
USA,10583,NYSTc_Mixed mild_4A
USA,10587,NYSTc_Mixed mild_4A
USA,10588,NYSTc_Mixed mild_4A
USA,10589,NYSTc_Mixed mild_4A
USA,10590,NYSTc_Mixed mild_4A
USA,10591,NYSTc_Mixed mild_4A
USA,10594,NYSTc_Mixed mild_4A
USA,10595,NYSTc_Mixed mild_4A
USA,10596,NYSTc_Mixed mild_4A
USA,10597,NYSTc_Mixed mild_4A
USA,10598,NYSTc_Mixed mild_4A
USA,10601,NYSTc_Mixed mild_4A
USA,10602,NYSTc_Mixed mild_4A
USA,10603,NYSTc_Mixed mild_4A
USA,10604,NYSTc_Mixed mild_4A
USA,10605,NYSTc_Mixed mild_4A
USA,10606,NYSTc_Mixed mild_4A
USA,10607,NYSTc_Mixed mild_4A
USA,10610,NYSTc_Mixed mild_4A
USA,10701,NYSTc_Mixed mild_4A
USA,10702,NYSTc_Mixed mild_4A
USA,10703,NYSTc_Mixed mild_4A
USA,10706,NYSTc_Mixed mild_4A
USA,10707,NYSTc_Mixed mild_4A
USA,10708,NYSTc_Mixed mild_4A
USA,10709,NYSTc_Mixed mild_4A
USA,10710,NYSTc_Mixed mild_4A
USA,10801,NYSTc_Mixed mild_4A
USA,10802,NYSTc_Mixed mild_4A
USA,10804,NYSTc_Mixed mild_4A
USA,10805,NYSTc_Mixed mild_4A
USA,11001,NYSTc_Mixed mild_4A
USA,11004,NYSTc_Mixed mild_4A
USA,11005,NYSTc_Mixed mild_4A
USA,11020,NYSTc_Mixed mild_4A
USA,11040,NYSTc_Mixed mild_4A
USA,11101,NYSTc_Mixed mild_4A
USA,11102,NYSTc_Mixed mild_4A
USA,11103,NYSTc_Mixed mild_4A
USA,11104,NYSTc_Mixed mild_4A
USA,11105,NYSTc_Mixed mild_4A
USA,11106,NYSTc_Mixed mild_4A
USA,11109,NYSTc_Mixed mild_4A
USA,11208,NYSTc_Mixed mild_4A
USA,11237,NYSTc_Mixed mild_4A
USA,11351,NYSTc_Mixed mild_4A
USA,11352,NYSTc_Mixed mild_4A
USA,11354,NYSTc_Mixed mild_4A
USA,11355,NYSTc_Mixed mild_4A
USA,11356,NYSTc_Mixed mild_4A
USA,11357,NYSTc_Mixed mild_4A
USA,11358,NYSTc_Mixed mild_4A
USA,11359,NYSTc_Mixed mild_4A
USA,11360,NYSTc_Mixed mild_4A
USA,11361,NYSTc_Mixed mild_4A
USA,11362,NYSTc_Mixed mild_4A
USA,11363,NYSTc_Mixed mild_4A
USA,11364,NYSTc_Mixed mild_4A
USA,11365,NYSTc_Mixed mild_4A
USA,11366,NYSTc_Mixed mild_4A
USA,11367,NYSTc_Mixed mild_4A
USA,11368,NYSTc_Mixed mild_4A
USA,11369,NYSTc_Mixed mild_4A
USA,11370,NYSTc_Mixed mild_4A
USA,11371,NYSTc_Mixed mild_4A
USA,11372,NYSTc_Mixed mild_4A
USA,11373,NYSTc_Mixed mild_4A
USA,11374,NYSTc_Mixed mild_4A
USA,11375,NYSTc_Mixed mild_4A
USA,11377,NYSTc_Mixed mild_4A
USA,11378,NYSTc_Mixed mild_4A
USA,11379,NYSTc_Mixed mild_4A
USA,11380,NYSTc_Mixed mild_4A
USA,11385,NYSTc_Mixed mild_4A
USA,11386,NYSTc_Mixed mild_4A
USA,11405,NYSTc_Mixed mild_4A
USA,11411,NYSTc_Mixed mild_4A
USA,11412,NYSTc_Mixed mild_4A
USA,11413,NYSTc_Mixed mild_4A
USA,11414,NYSTc_Mixed mild_4A
USA,11415,NYSTc_Mixed mild_4A
USA,11416,NYSTc_Mixed mild_4A
USA,11417,NYSTc_Mixed mild_4A
USA,11418,NYSTc_Mixed mild_4A
USA,11419,NYSTc_Mixed mild_4A
USA,11420,NYSTc_Mixed mild_4A
USA,11421,NYSTc_Mixed mild_4A
USA,11422,NYSTc_Mixed mild_4A
USA,11423,NYSTc_Mixed mild_4A
USA,11424,NYSTc_Mixed mild_4A
USA,11425,NYSTc_Mixed mild_4A
USA,11426,NYSTc_Mixed mild_4A
USA,11427,NYSTc_Mixed mild_4A
USA,11428,NYSTc_Mixed mild_4A
USA,11429,NYSTc_Mixed mild_4A
USA,11430,NYSTc_Mixed mild_4A
USA,11431,NYSTc_Mixed mild_4A
USA,11432,NYSTc_Mixed mild_4A
USA,11433,NYSTc_Mixed mild_4A
USA,11434,NYSTc_Mixed mild_4A
USA,11435,NYSTc_Mixed mild_4A
USA,11436,NYSTc_Mixed mild_4A
USA,11437,NYSTc_Mixed mild_4A
USA,11439,NYSTc_Mixed mild_4A
USA,11451,NYSTc_Mixed mild_4A
USA,11499,NYSTc_Mixed mild_4A
USA,11559,NYSTc_Mixed mild_4A
USA,11580,NYSTc_Mixed mild_4A
USA,11691,NYSTc_Mixed mild_4A
USA,11692,NYSTc_Mixed mild_4A
USA,11693,NYSTc_Mixed mild_4A
USA,11694,NYSTc_Mixed mild_4A
USA,11697,NYSTc_Mixed mild_4A
USA,11002,NYSTc_Mixed mild_4A
USA,11003,NYSTc_Mixed mild_4A
USA,11010,NYSTc_Mixed mild_4A
USA,11021,NYSTc_Mixed mild_4A
USA,11022,NYSTc_Mixed mild_4A
USA,11023,NYSTc_Mixed mild_4A
USA,11024,NYSTc_Mixed mild_4A
USA,11030,NYSTc_Mixed mild_4A
USA,11042,NYSTc_Mixed mild_4A
USA,11050,NYSTc_Mixed mild_4A
USA,11096,NYSTc_Mixed mild_4A
USA,11501,NYSTc_Mixed mild_4A
USA,11507,NYSTc_Mixed mild_4A
USA,11509,NYSTc_Mixed mild_4A
USA,11510,NYSTc_Mixed mild_4A
USA,11514,NYSTc_Mixed mild_4A
USA,11516,NYSTc_Mixed mild_4A
USA,11518,NYSTc_Mixed mild_4A
USA,11520,NYSTc_Mixed mild_4A
USA,11530,NYSTc_Mixed mild_4A
USA,11531,NYSTc_Mixed mild_4A
USA,11542,NYSTc_Mixed mild_4A
USA,11545,NYSTc_Mixed mild_4A
USA,11547,NYSTc_Mixed mild_4A
USA,11548,NYSTc_Mixed mild_4A
USA,11549,NYSTc_Mixed mild_4A
USA,11550,NYSTc_Mixed mild_4A
USA,11551,NYSTc_Mixed mild_4A
USA,11552,NYSTc_Mixed mild_4A
USA,11553,NYSTc_Mixed mild_4A
USA,11554,NYSTc_Mixed mild_4A
USA,11556,NYSTc_Mixed mild_4A
USA,11557,NYSTc_Mixed mild_4A
USA,11558,NYSTc_Mixed mild_4A
USA,11560,NYSTc_Mixed mild_4A
USA,11561,NYSTc_Mixed mild_4A
USA,11563,NYSTc_Mixed mild_4A
USA,11565,NYSTc_Mixed mild_4A
USA,11566,NYSTc_Mixed mild_4A
USA,11568,NYSTc_Mixed mild_4A
USA,11569,NYSTc_Mixed mild_4A
USA,11570,NYSTc_Mixed mild_4A
USA,11571,NYSTc_Mixed mild_4A
USA,11572,NYSTc_Mixed mild_4A
USA,11575,NYSTc_Mixed mild_4A
USA,11576,NYSTc_Mixed mild_4A
USA,11577,NYSTc_Mixed mild_4A
USA,11579,NYSTc_Mixed mild_4A
USA,11581,NYSTc_Mixed mild_4A
USA,11582,NYSTc_Mixed mild_4A
USA,11590,NYSTc_Mixed mild_4A
USA,11596,NYSTc_Mixed mild_4A
USA,11598,NYSTc_Mixed mild_4A
USA,11599,NYSTc_Mixed mild_4A
USA,11709,NYSTc_Mixed mild_4A
USA,11710,NYSTc_Mixed mild_4A
USA,11714,NYSTc_Mixed mild_4A
USA,11732,NYSTc_Mixed mild_4A
USA,11753,NYSTc_Mixed mild_4A
USA,11756,NYSTc_Mixed mild_4A
USA,11762,NYSTc_Mixed mild_4A
USA,11765,NYSTc_Mixed mild_4A
USA,11771,NYSTc_Mixed mild_4A
USA,11773,NYSTc_Mixed mild_4A
USA,11783,NYSTc_Mixed mild_4A
USA,11791,NYSTc_Mixed mild_4A
USA,11793,NYSTc_Mixed mild_4A
USA,11801,NYSTc_Mixed mild_4A
USA,11802,NYSTc_Mixed mild_4A
USA,11803,NYSTc_Mixed mild_4A
USA,11804,NYSTc_Mixed mild_4A
USA,11815,NYSTc_Mixed mild_4A
USA,11201,NYSTc_Mixed mild_4A
USA,11202,NYSTc_Mixed mild_4A
USA,11203,NYSTc_Mixed mild_4A
USA,11204,NYSTc_Mixed mild_4A
USA,11205,NYSTc_Mixed mild_4A
USA,11206,NYSTc_Mixed mild_4A
USA,11207,NYSTc_Mixed mild_4A
USA,11209,NYSTc_Mixed mild_4A
USA,11210,NYSTc_Mixed mild_4A
USA,11211,NYSTc_Mixed mild_4A
USA,11212,NYSTc_Mixed mild_4A
USA,11213,NYSTc_Mixed mild_4A
USA,11214,NYSTc_Mixed mild_4A
USA,11215,NYSTc_Mixed mild_4A
USA,11216,NYSTc_Mixed mild_4A
USA,11217,NYSTc_Mixed mild_4A
USA,11218,NYSTc_Mixed mild_4A
USA,11219,NYSTc_Mixed mild_4A
USA,11220,NYSTc_Mixed mild_4A
USA,11221,NYSTc_Mixed mild_4A
USA,11222,NYSTc_Mixed mild_4A
USA,11223,NYSTc_Mixed mild_4A
USA,11224,NYSTc_Mixed mild_4A
USA,11225,NYSTc_Mixed mild_4A
USA,11226,NYSTc_Mixed mild_4A
USA,11228,NYSTc_Mixed mild_4A
USA,11229,NYSTc_Mixed mild_4A
USA,11230,NYSTc_Mixed mild_4A
USA,11231,NYSTc_Mixed mild_4A
USA,11232,NYSTc_Mixed mild_4A
USA,11233,NYSTc_Mixed mild_4A
USA,11234,NYSTc_Mixed mild_4A
USA,11235,NYSTc_Mixed mild_4A
USA,11236,NYSTc_Mixed mild_4A
USA,11238,NYSTc_Mixed mild_4A
USA,11239,NYSTc_Mixed mild_4A
USA,11241,NYSTc_Mixed mild_4A
USA,11242,NYSTc_Mixed mild_4A
USA,11243,NYSTc_Mixed mild_4A
USA,11245,NYSTc_Mixed mild_4A
USA,11247,NYSTc_Mixed mild_4A
USA,11249,NYSTc_Mixed mild_4A
USA,11251,NYSTc_Mixed mild_4A
USA,11252,NYSTc_Mixed mild_4A
USA,11256,NYSTc_Mixed mild_4A
USA,17301,RFCEc_Mixed mild_4A
USA,17302,RFCEc_Mixed mild_4A
USA,17309,RFCEc_Mixed mild_4A
USA,17311,RFCEc_Mixed mild_4A
USA,17312,RFCEc_Mixed mild_4A
USA,17313,RFCEc_Mixed mild_4A
USA,17314,RFCEc_Mixed mild_4A
USA,17315,RFCEc_Mixed mild_4A
USA,17316,RFCEc_Mixed mild_4A
USA,17317,RFCEc_Mixed mild_4A
USA,17318,RFCEc_Mixed mild_4A
USA,17319,RFCEc_Mixed mild_4A
USA,17321,RFCEc_Mixed mild_4A
USA,17322,RFCEc_Mixed mild_4A
USA,17323,RFCEc_Mixed mild_4A
USA,17327,RFCEc_Mixed mild_4A
USA,17329,RFCEc_Mixed mild_4A
USA,17331,RFCEc_Mixed mild_4A
USA,17339,RFCEc_Mixed mild_4A
USA,17342,RFCEc_Mixed mild_4A
USA,17345,RFCEc_Mixed mild_4A
USA,17347,RFCEc_Mixed mild_4A
USA,17349,RFCEc_Mixed mild_4A
USA,17352,RFCEc_Mixed mild_4A
USA,17355,RFCEc_Mixed mild_4A
USA,17356,RFCEc_Mixed mild_4A
USA,17358,RFCEc_Mixed mild_4A
USA,17360,RFCEc_Mixed mild_4A
USA,17361,RFCEc_Mixed mild_4A
USA,17362,RFCEc_Mixed mild_4A
USA,17363,RFCEc_Mixed mild_4A
USA,17364,RFCEc_Mixed mild_4A
USA,17365,RFCEc_Mixed mild_4A
USA,17366,RFCEc_Mixed mild_4A
USA,17368,RFCEc_Mixed mild_4A
USA,17370,RFCEc_Mixed mild_4A
USA,17371,RFCEc_Mixed mild_4A
USA,17372,RFCEc_Mixed mild_4A
USA,17401,RFCEc_Mixed mild_4A
USA,17402,RFCEc_Mixed mild_4A
USA,17403,RFCEc_Mixed mild_4A
USA,17404,RFCEc_Mixed mild_4A
USA,17405,RFCEc_Mixed mild_4A
USA,17406,RFCEc_Mixed mild_4A
USA,17407,RFCEc_Mixed mild_4A
USA,17408,RFCEc_Mixed mild_4A
USA,19073,RFCEc_Mixed mild_4A
USA,19087,RFCEc_Mixed mild_4A
USA,19301,RFCEc_Mixed mild_4A
USA,19311,RFCEc_Mixed mild_4A
USA,19312,RFCEc_Mixed mild_4A
USA,19316,RFCEc_Mixed mild_4A
USA,19317,RFCEc_Mixed mild_4A
USA,19318,RFCEc_Mixed mild_4A
USA,19319,RFCEc_Mixed mild_4A
USA,19320,RFCEc_Mixed mild_4A
USA,19330,RFCEc_Mixed mild_4A
USA,19333,RFCEc_Mixed mild_4A
USA,19335,RFCEc_Mixed mild_4A
USA,19341,RFCEc_Mixed mild_4A
USA,19342,RFCEc_Mixed mild_4A
USA,19343,RFCEc_Mixed mild_4A
USA,19345,RFCEc_Mixed mild_4A
USA,19346,RFCEc_Mixed mild_4A
USA,19347,RFCEc_Mixed mild_4A
USA,19348,RFCEc_Mixed mild_4A
USA,19350,RFCEc_Mixed mild_4A
USA,19351,RFCEc_Mixed mild_4A
USA,19352,RFCEc_Mixed mild_4A
USA,19354,RFCEc_Mixed mild_4A
USA,19355,RFCEc_Mixed mild_4A
USA,19357,RFCEc_Mixed mild_4A
USA,19358,RFCEc_Mixed mild_4A
USA,19360,RFCEc_Mixed mild_4A
USA,19365,RFCEc_Mixed mild_4A
USA,19366,RFCEc_Mixed mild_4A
USA,19367,RFCEc_Mixed mild_4A
USA,19369,RFCEc_Mixed mild_4A
USA,19372,RFCEc_Mixed mild_4A
USA,19373,RFCEc_Mixed mild_4A
USA,19374,RFCEc_Mixed mild_4A
USA,19375,RFCEc_Mixed mild_4A
USA,19376,RFCEc_Mixed mild_4A
USA,19380,RFCEc_Mixed mild_4A
USA,19381,RFCEc_Mixed mild_4A
USA,19382,RFCEc_Mixed mild_4A
USA,19383,RFCEc_Mixed mild_4A
USA,19390,RFCEc_Mixed mild_4A
USA,19395,RFCEc_Mixed mild_4A
USA,19399,RFCEc_Mixed mild_4A
USA,19421,RFCEc_Mixed mild_4A
USA,19425,RFCEc_Mixed mild_4A
USA,19432,RFCEc_Mixed mild_4A
USA,19442,RFCEc_Mixed mild_4A
USA,19457,RFCEc_Mixed mild_4A
USA,19460,RFCEc_Mixed mild_4A
USA,19465,RFCEc_Mixed mild_4A
USA,19470,RFCEc_Mixed mild_4A
USA,19475,RFCEc_Mixed mild_4A
USA,19480,RFCEc_Mixed mild_4A
USA,19481,RFCEc_Mixed mild_4A
USA,19482,RFCEc_Mixed mild_4A
USA,18039,RFCEc_Mixed mild_4A
USA,18054,RFCEc_Mixed mild_4A
USA,18073,RFCEc_Mixed mild_4A
USA,18081,RFCEc_Mixed mild_4A
USA,18901,RFCEc_Mixed mild_4A
USA,18902,RFCEc_Mixed mild_4A
USA,18910,RFCEc_Mixed mild_4A
USA,18911,RFCEc_Mixed mild_4A
USA,18912,RFCEc_Mixed mild_4A
USA,18913,RFCEc_Mixed mild_4A
USA,18914,RFCEc_Mixed mild_4A
USA,18916,RFCEc_Mixed mild_4A
USA,18917,RFCEc_Mixed mild_4A
USA,18920,RFCEc_Mixed mild_4A
USA,18921,RFCEc_Mixed mild_4A
USA,18922,RFCEc_Mixed mild_4A
USA,18923,RFCEc_Mixed mild_4A
USA,18925,RFCEc_Mixed mild_4A
USA,18927,RFCEc_Mixed mild_4A
USA,18928,RFCEc_Mixed mild_4A
USA,18929,RFCEc_Mixed mild_4A
USA,18930,RFCEc_Mixed mild_4A
USA,18931,RFCEc_Mixed mild_4A
USA,18932,RFCEc_Mixed mild_4A
USA,18933,RFCEc_Mixed mild_4A
USA,18934,RFCEc_Mixed mild_4A
USA,18935,RFCEc_Mixed mild_4A
USA,18938,RFCEc_Mixed mild_4A
USA,18940,RFCEc_Mixed mild_4A
USA,18942,RFCEc_Mixed mild_4A
USA,18943,RFCEc_Mixed mild_4A
USA,18944,RFCEc_Mixed mild_4A
USA,18946,RFCEc_Mixed mild_4A
USA,18947,RFCEc_Mixed mild_4A
USA,18949,RFCEc_Mixed mild_4A
USA,18950,RFCEc_Mixed mild_4A
USA,18953,RFCEc_Mixed mild_4A
USA,18954,RFCEc_Mixed mild_4A
USA,18955,RFCEc_Mixed mild_4A
USA,18956,RFCEc_Mixed mild_4A
USA,18960,RFCEc_Mixed mild_4A
USA,18962,RFCEc_Mixed mild_4A
USA,18963,RFCEc_Mixed mild_4A
USA,18964,RFCEc_Mixed mild_4A
USA,18966,RFCEc_Mixed mild_4A
USA,18968,RFCEc_Mixed mild_4A
USA,18969,RFCEc_Mixed mild_4A
USA,18970,RFCEc_Mixed mild_4A
USA,18972,RFCEc_Mixed mild_4A
USA,18974,RFCEc_Mixed mild_4A
USA,18976,RFCEc_Mixed mild_4A
USA,18977,RFCEc_Mixed mild_4A
USA,18980,RFCEc_Mixed mild_4A
USA,18981,RFCEc_Mixed mild_4A
USA,19006,RFCEc_Mixed mild_4A
USA,19007,RFCEc_Mixed mild_4A
USA,19020,RFCEc_Mixed mild_4A
USA,19021,RFCEc_Mixed mild_4A
USA,19030,RFCEc_Mixed mild_4A
USA,19040,RFCEc_Mixed mild_4A
USA,19044,RFCEc_Mixed mild_4A
USA,19047,RFCEc_Mixed mild_4A
USA,19053,RFCEc_Mixed mild_4A
USA,19054,RFCEc_Mixed mild_4A
USA,19055,RFCEc_Mixed mild_4A
USA,19056,RFCEc_Mixed mild_4A
USA,19057,RFCEc_Mixed mild_4A
USA,19058,RFCEc_Mixed mild_4A
USA,19067,RFCEc_Mixed mild_4A
USA,19116,RFCEc_Mixed mild_4A
USA,19440,RFCEc_Mixed mild_4A
USA,19454,RFCEc_Mixed mild_4A
USA,18074,RFCEc_Mixed mild_4A
USA,18076,RFCEc_Mixed mild_4A
USA,18084,RFCEc_Mixed mild_4A
USA,18915,RFCEc_Mixed mild_4A
USA,18918,RFCEc_Mixed mild_4A
USA,18936,RFCEc_Mixed mild_4A
USA,18957,RFCEc_Mixed mild_4A
USA,18958,RFCEc_Mixed mild_4A
USA,18971,RFCEc_Mixed mild_4A
USA,18979,RFCEc_Mixed mild_4A
USA,19001,RFCEc_Mixed mild_4A
USA,19002,RFCEc_Mixed mild_4A
USA,19003,RFCEc_Mixed mild_4A
USA,19004,RFCEc_Mixed mild_4A
USA,19009,RFCEc_Mixed mild_4A
USA,19010,RFCEc_Mixed mild_4A
USA,19012,RFCEc_Mixed mild_4A
USA,19025,RFCEc_Mixed mild_4A
USA,19027,RFCEc_Mixed mild_4A
USA,19031,RFCEc_Mixed mild_4A
USA,19034,RFCEc_Mixed mild_4A
USA,19035,RFCEc_Mixed mild_4A
USA,19038,RFCEc_Mixed mild_4A
USA,19041,RFCEc_Mixed mild_4A
USA,19046,RFCEc_Mixed mild_4A
USA,19066,RFCEc_Mixed mild_4A
USA,19072,RFCEc_Mixed mild_4A
USA,19075,RFCEc_Mixed mild_4A
USA,19083,RFCEc_Mixed mild_4A
USA,19085,RFCEc_Mixed mild_4A
USA,19090,RFCEc_Mixed mild_4A
USA,19095,RFCEc_Mixed mild_4A
USA,19096,RFCEc_Mixed mild_4A
USA,19115,RFCEc_Mixed mild_4A
USA,19118,RFCEc_Mixed mild_4A
USA,19128,RFCEc_Mixed mild_4A
USA,19138,RFCEc_Mixed mild_4A
USA,19150,RFCEc_Mixed mild_4A
USA,19401,RFCEc_Mixed mild_4A
USA,19403,RFCEc_Mixed mild_4A
USA,19404,RFCEc_Mixed mild_4A
USA,19406,RFCEc_Mixed mild_4A
USA,19407,RFCEc_Mixed mild_4A
USA,19408,RFCEc_Mixed mild_4A
USA,19409,RFCEc_Mixed mild_4A
USA,19422,RFCEc_Mixed mild_4A
USA,19423,RFCEc_Mixed mild_4A
USA,19426,RFCEc_Mixed mild_4A
USA,19428,RFCEc_Mixed mild_4A
USA,19430,RFCEc_Mixed mild_4A
USA,19435,RFCEc_Mixed mild_4A
USA,19436,RFCEc_Mixed mild_4A
USA,19437,RFCEc_Mixed mild_4A
USA,19438,RFCEc_Mixed mild_4A
USA,19443,RFCEc_Mixed mild_4A
USA,19444,RFCEc_Mixed mild_4A
USA,19446,RFCEc_Mixed mild_4A
USA,19450,RFCEc_Mixed mild_4A
USA,19451,RFCEc_Mixed mild_4A
USA,19453,RFCEc_Mixed mild_4A
USA,19456,RFCEc_Mixed mild_4A
USA,19462,RFCEc_Mixed mild_4A
USA,19468,RFCEc_Mixed mild_4A
USA,19472,RFCEc_Mixed mild_4A
USA,19473,RFCEc_Mixed mild_4A
USA,19474,RFCEc_Mixed mild_4A
USA,19477,RFCEc_Mixed mild_4A
USA,19478,RFCEc_Mixed mild_4A
USA,19484,RFCEc_Mixed mild_4A
USA,19486,RFCEc_Mixed mild_4A
USA,19490,RFCEc_Mixed mild_4A
USA,19492,RFCEc_Mixed mild_4A
USA,19008,RFCEc_Mixed mild_4A
USA,19013,RFCEc_Mixed mild_4A
USA,19014,RFCEc_Mixed mild_4A
USA,19015,RFCEc_Mixed mild_4A
USA,19016,RFCEc_Mixed mild_4A
USA,19017,RFCEc_Mixed mild_4A
USA,19018,RFCEc_Mixed mild_4A
USA,19022,RFCEc_Mixed mild_4A
USA,19023,RFCEc_Mixed mild_4A
USA,19026,RFCEc_Mixed mild_4A
USA,19028,RFCEc_Mixed mild_4A
USA,19029,RFCEc_Mixed mild_4A
USA,19032,RFCEc_Mixed mild_4A
USA,19033,RFCEc_Mixed mild_4A
USA,19036,RFCEc_Mixed mild_4A
USA,19039,RFCEc_Mixed mild_4A
USA,19043,RFCEc_Mixed mild_4A
USA,19050,RFCEc_Mixed mild_4A
USA,19052,RFCEc_Mixed mild_4A
USA,19060,RFCEc_Mixed mild_4A
USA,19061,RFCEc_Mixed mild_4A
USA,19063,RFCEc_Mixed mild_4A
USA,19064,RFCEc_Mixed mild_4A
USA,19070,RFCEc_Mixed mild_4A
USA,19074,RFCEc_Mixed mild_4A
USA,19076,RFCEc_Mixed mild_4A
USA,19078,RFCEc_Mixed mild_4A
USA,19079,RFCEc_Mixed mild_4A
USA,19081,RFCEc_Mixed mild_4A
USA,19082,RFCEc_Mixed mild_4A
USA,19086,RFCEc_Mixed mild_4A
USA,19094,RFCEc_Mixed mild_4A
USA,19113,RFCEc_Mixed mild_4A
USA,19153,RFCEc_Mixed mild_4A
USA,19331,RFCEc_Mixed mild_4A
USA,19339,RFCEc_Mixed mild_4A
USA,19101,RFCEc_Mixed mild_4A
USA,19102,RFCEc_Mixed mild_4A
USA,19103,RFCEc_Mixed mild_4A
USA,19104,RFCEc_Mixed mild_4A
USA,19105,RFCEc_Mixed mild_4A
USA,19106,RFCEc_Mixed mild_4A
USA,19107,RFCEc_Mixed mild_4A
USA,19108,RFCEc_Mixed mild_4A
USA,19109,RFCEc_Mixed mild_4A
USA,19110,RFCEc_Mixed mild_4A
USA,19111,RFCEc_Mixed mild_4A
USA,19112,RFCEc_Mixed mild_4A
USA,19114,RFCEc_Mixed mild_4A
USA,19119,RFCEc_Mixed mild_4A
USA,19120,RFCEc_Mixed mild_4A
USA,19121,RFCEc_Mixed mild_4A
